COMARCA,ID_MUN,MUNICIPI,CULTIU,CAMPANYA,HA_IRTA_R,HA_IRTA_S,PROD_IRTA(t)_R,PROD_IRTA(t)_S,PROD_IRTA(t/ha)_R,PROD_IRTA(t/ha)_S
Alt Camp,43110,el Pla de Santa Maria,AMETLLER,2026,30.499681543952605,303.3503240949736,25.47120058649284,20.211662235943127,0.7633673037901644,0.0580517853742578
Alt Camp,43110,el Pla de Santa Maria,BLAT,2023,,30.6700459993272,,3.119285427419459,,0.2075111636949573
Alt Camp,43110,el Pla de Santa Maria,BLAT,2024,,42.2789,,108.60981943309372,,2.5242640835716967
Alt Camp,43110,el Pla de Santa Maria,BLAT,2025,,43.95049977393697,,172.15116530170573,,3.87250144533747
Alt Camp,43110,el Pla de Santa Maria,BLAT,2026,,23.047833620726525,,91.50601039519564,,3.970265140794224
Alt Camp,43110,el Pla de Santa Maria,ORDI,2023,,522.1933557993032,,412.8612507502437,,0.8609718262505988
Alt Camp,43110,el Pla de Santa Maria,ORDI,2024,,326.3152,,1143.921972073304,,3.431892820364609
Alt Camp,43110,el Pla de Santa Maria,ORDI,2025,0.567509324449206,398.4540974283418,3.615348707868941,1607.1955140025295,6.376816741950103,4.022018860816706
Alt Camp,43110,el Pla de Santa Maria,ORDI,2026,,411.6981622630811,,1596.672836227074,,3.878260780787204
Alt Camp,43115,el Pont d'Armentera,AMETLLER,2025,0.016750693382205,75.67779481112076,0.017218716334499,36.79217377223563,1.0279405121695602,0.4841942556789477
Alt Camp,43115,el Pont d'Armentera,AMETLLER,2026,0.016750693382205,75.67779481112076,0.0149118023988046,4.7127784593697015,0.8902200081249222,0.0757067854840105
Alt Camp,43115,el Pont d'Armentera,BLAT,2023,,8.7793302127,,8.333879336072036,,1.3145161254962936
Alt Camp,43115,el Pont d'Armentera,BLAT,2024,,10.7439,,31.66743009280391,,2.772629672571866
Alt Camp,43115,el Pont d'Armentera,BLAT,2025,,18.14843861276653,,85.56920892164797,,4.586951228586304
Alt Camp,43115,el Pont d'Armentera,BLAT,2026,,18.14843861276653,,81.04480996943629,,4.465662953088717
Alt Camp,43115,el Pont d'Armentera,ORDI,2023,,40.534273795984,,52.62112002026398,,1.3581357256069229
Alt Camp,43115,el Pont d'Armentera,ORDI,2024,,17.9655,,59.94363131740096,,3.228806192659846
Alt Camp,43115,el Pont d'Armentera,ORDI,2025,,16.95142658732333,,79.35486822221725,,4.61525673719133
Alt Camp,43115,el Pont d'Armentera,ORDI,2026,,24.694790691490528,,110.10104269518664,,4.458472398922818
Alt Camp,43121,Puigpelat,AMETLLER,2025,1.228126932402146,21.3904345666975,0.8423008402336716,10.667361204733272,0.685841844202683,0.4300758347073977
Alt Camp,43121,Puigpelat,AMETLLER,2026,1.228126932402146,21.3904345666975,0.2737642526984468,2.47505413910586,0.2229120178668988,0.0994921705427339
Alt Camp,43121,Puigpelat,BLAT,2023,,0.939649595041,,0.0,,0.0
Alt Camp,43121,Puigpelat,BLAT,2024,,15.8919,,7.060410661995527,,0.4530747131828825
Alt Camp,43121,Puigpelat,BLAT,2025,,4.94006926960531,,17.272448966669973,,3.5091907382383543
Alt Camp,43121,Puigpelat,BLAT,2026,,4.569395775041109,,13.516856698246391,,2.9581278058858422
Alt Camp,43121,Puigpelat,ORDI,2023,1.108089831223,51.78826987241,2.519026836032335,18.50560261725547,2.279658523467885,0.3001496827439268
Alt Camp,43121,Puigpelat,ORDI,2024,,21.6572,,57.91960921322888,,2.614954348723327
Alt Camp,43121,Puigpelat,ORDI,2025,0.595236741817967,8.452001211906174,3.7212641938326696,33.73858466441728,6.251738060502139,3.88564176032372
Alt Camp,43121,Puigpelat,ORDI,2026,,12.263641527301292,,44.91383372183057,,3.662357026813243
Alt Camp,43122,Querol,AMETLLER,2025,,2.601316333875456,,1.375943103735302,,0.5157575870662173
Alt Camp,43122,Querol,AMETLLER,2026,,2.601316333875456,,0.488055008189303,,0.1612625064226613
Alt Camp,43122,Querol,BLAT,2023,0.0558963076693,125.87086210219208,0.196527531205612,199.83361390780587,3.515930468401065,1.6116459515302808
Alt Camp,43122,Querol,BLAT,2024,,111.4393,,430.5857676807105,,4.210606746232455
Alt Camp,43122,Querol,BLAT,2025,0.05590499418359,72.07254892482428,0.357687185701068,324.4024332785406,6.398125801183989,4.233885792724455
Alt Camp,43122,Querol,BLAT,2026,,78.92882032560019,,347.1173916198655,,4.397853536742644
Alt Camp,43122,Querol,ORDI,2023,,174.7632050814183,,324.5645331325131,,1.8400328445126
Alt Camp,43122,Querol,ORDI,2024,0.0559,238.7644,0.422026939720403,842.5041809265699,7.549676918075185,4.172386466008208
Alt Camp,43122,Querol,ORDI,2025,,191.2074539306519,,758.1027605299886,,4.338646919852348
Alt Camp,43122,Querol,ORDI,2026,,144.64785723815692,,624.3446294620936,,4.316307488980878
Alt Camp,43124,Renau,ORDI,2025,,2.337758121801267,,8.550215071413524,,3.903672329010777
Alt Camp,43126,la Riba,AMETLLER,2025,1.1027084358318349,1.023876625756486,1.3830718121290952,0.5982008675284628,1.167514759632684,0.5842509268013469
Alt Camp,43126,la Riba,AMETLLER,2026,1.1027084358318349,1.023876625756486,1.2684323603637044,0.409440063480154,0.8673605308511734,0.3998919920431246
Alt Camp,43134,Rodonyà,AMETLLER,2025,,15.479277122893617,,7.285709176343548,,0.4150902302735366
Alt Camp,43134,Rodonyà,AMETLLER,2026,,15.479277122893617,,1.2498065672979397,,0.051070373185485
Alt Camp,43134,Rodonyà,ORDI,2023,,11.489415480812,,7.105744049410833,,0.5941161322509078
Alt Camp,43134,Rodonyà,ORDI,2024,,6.1569,,13.220941884691928,,2.018520457899291
Alt Camp,43134,Rodonyà,ORDI,2025,,4.581785865297539,,15.771411125556234,,3.022904052800456
Alt Camp,43134,Rodonyà,ORDI,2026,,4.581785865297539,,14.769978906156418,,3.2236292442264234
Alt Camp,43136,el Rourell,AMETLLER,2025,1.575384798238489,,2.3343743058196926,,1.4817803932282865,
Alt Camp,43136,el Rourell,AMETLLER,2026,1.575384798238489,,0.822382805746508,,0.52202027508838,
Alt Camp,43136,el Rourell,BLAT,2023,0.795119482434,1.1599387216131,2.15125229294639,0.7072114797247,2.705571100284236,1.6285535092976176
Alt Camp,43136,el Rourell,BLAT,2025,1.183495910589606,,5.375404788481299,,4.018989331653781,
Alt Camp,43136,el Rourell,BLAT,2026,1.183495911178131,,6.983918737240828,,5.901092408750756,
Alt Camp,43136,el Rourell,ORDI,2023,3.925550803202,0.331898596775,12.012980866143664,0.075871055455776,3.070585059147818,0.228597096200472
Alt Camp,43136,el Rourell,ORDI,2024,3.7406,1.1602,20.72170693726661,2.92481521541657,5.57436251901021,3.1110652448703817
Alt Camp,43136,el Rourell,ORDI,2025,2.944904601882012,,19.24615350565271,,6.5530485909199685,
Alt Camp,43136,el Rourell,ORDI,2026,0.689002740961812,,3.887881065733913,,5.642765746195194,
Alt Camp,43162,Vallmoll,AMETLLER,2025,12.364902908371178,41.61557641845852,15.5441047855225,20.251117199123524,1.264535536144764,0.5134859190787288
Alt Camp,43162,Vallmoll,AMETLLER,2026,12.364902908371178,41.61557641845852,9.37133721075859,5.555313629277734,0.7469669129732989,0.1613373641319178
Alt Camp,43162,Vallmoll,BLAT,2023,2.751709171965,10.481624743976,6.771664143092541,5.2046387776382765,2.494516256090856,0.6559128864167967
Alt Camp,43162,Vallmoll,BLAT,2024,,6.7918,,2.547721004859267,,0.5099156778515945
Alt Camp,43162,Vallmoll,ORDI,2023,,10.833734620888,,3.5271352830082936,,0.245407385918828
Alt Camp,43162,Vallmoll,ORDI,2024,1.7732,4.0275,8.775511129744196,11.579396194911094,4.952654605724493,2.8201605268518946
Alt Camp,43162,Vallmoll,ORDI,2025,,13.22851919085765,,47.112775843150246,,3.6823332644347815
Alt Camp,43162,Vallmoll,ORDI,2026,,11.41135685714418,,39.40580875875284,,3.4532097499065144
Alt Camp,43163,Valls,AMETLLER,2025,169.0027050842058,165.03616273350525,212.71793371112588,78.2215433450848,1.2209992360249842,0.4721888827300849
Alt Camp,43163,Valls,AMETLLER,2026,169.0027050842058,165.1154127038424,183.06553239211647,26.528937991564064,0.9798457338931508,0.1713267670521918
Alt Camp,43163,Valls,BLAT,2023,1.2847609049400002,8.5951580575879,1.941347781713569,1.649368820941072,1.509072517371574,0.2186956058893649
Alt Camp,43163,Valls,BLAT,2024,1.285,37.7052,4.498882230956907,49.134711717608695,3.506470150759019,1.6169413212182833
Alt Camp,43163,Valls,BLAT,2025,,0.904056605233926,,1.9567255324364905,,1.951806619873015
Alt Camp,43163,Valls,BLAT,2026,,9.477619933019234,,36.78182251718067,,3.880913433660268
Alt Camp,43163,Valls,ORDI,2023,1.08493815162,221.434208351651,2.826912808846857,61.695076657499705,2.4626313437687286,0.2807317390051418
Alt Camp,43163,Valls,ORDI,2024,1.0851,145.8724,5.269541276856797,422.8394334769589,4.810386196063583,2.906308873578388
Alt Camp,43163,Valls,ORDI,2025,1.040240914665972,213.6912882593736,6.722536734041475,805.808259708635,6.352753822609317,3.664575399073982
Alt Camp,43163,Valls,ORDI,2026,1.040240914665972,203.3021799461577,5.650572064444865,751.1612489437912,5.431984057519309,3.694801743605149
Alt Camp,43167,Vilabella,AMETLLER,2025,4.4874306927316026,84.7005733506098,3.45091588482158,37.17141102025309,0.7575300581401526,0.429922307128916
Alt Camp,43167,Vilabella,AMETLLER,2026,4.4874306927316026,84.7005733506098,1.425489900010758,11.516226599622708,0.2546001111246029,0.1052637023261838
Alt Camp,43167,Vilabella,BLAT,2023,,1.2252319565,,0.0,,0.0
Alt Camp,43167,Vilabella,BLAT,2024,,9.8036,,6.2365653089558215,,0.6628789769922739
Alt Camp,43167,Vilabella,BLAT,2025,,18.8677009459703,,43.59561664443565,,1.9918002569164457
Alt Camp,43167,Vilabella,BLAT,2026,,22.598011942196045,,85.14201939467041,,3.767677422795292
Alt Camp,43167,Vilabella,ORDI,2023,1.68712847463,106.8341544847729,3.678397143698986,31.61444543026843,2.1802709153526,0.3533122693473302
Alt Camp,43167,Vilabella,ORDI,2024,2.4101,60.2891,10.511018099129195,128.55135956843415,4.060589133041141,1.9803102858634651
Alt Camp,43167,Vilabella,ORDI,2025,1.636192080201535,69.71895080846046,9.890913451275402,239.7730662411167,6.045080874647129,3.320029169363222
Alt Camp,43167,Vilabella,ORDI,2026,,67.32351090260002,,251.3212664170808,,3.733038622728377
Alt Camp,43172,Vila-rodona,AMETLLER,2025,55.47652160041789,81.43118858607943,68.64606623819901,32.2321606200936,0.9546963469913362,0.3787033344772
Alt Camp,43172,Vila-rodona,AMETLLER,2026,55.47652160041789,81.43118858607943,46.968269497502064,3.6234112146585207,0.5329921969890226,0.0212876216090693
Alt Camp,43172,Vila-rodona,BLAT,2023,,4.0856956713751,,0.177422295959279,,0.4382810473802487
Alt Camp,43172,Vila-rodona,BLAT,2024,,3.1634,,1.426747489546736,,0.628319835744047
Alt Camp,43172,Vila-rodona,BLAT,2025,,45.3997396868278,,169.43608339501887,,3.651488953114939
Alt Camp,43172,Vila-rodona,BLAT,2026,,33.94038673434571,,117.25231216652972,,3.454654570800077
Alt Camp,43172,Vila-rodona,ORDI,2023,2.27994792278,136.5923064143393,8.25000437646453,104.58309973522924,3.618505622007842,0.7109034909551925
Alt Camp,43172,Vila-rodona,ORDI,2024,1.5093,81.07939999999999,7.788542596581197,165.2172136887296,4.940640319894566,1.9957371131004376
Alt Camp,43172,Vila-rodona,ORDI,2025,,53.36061515691834,,195.94810379924712,,3.55996748039428
Alt Camp,43172,Vila-rodona,ORDI,2026,,59.90579788014223,,216.68312499095956,,3.617064335316805
Alt Empordà,8150,Oristà,BLAT,2025,,2.25195666737264,,10.603062498763764,,3.905752495835221
Alt Empordà,17001,Agullana,AMETLLER,2025,0.123444328880785,0.477575564958496,0.1090038748249609,0.2413036127559023,0.8830205146988178,0.4855040628641335
Alt Empordà,17001,Agullana,AMETLLER,2026,0.123444328880785,0.477575564958496,0.0462121418952705,0.1245493086920795,0.3743561353871463,0.2064989985996844
Alt Empordà,17001,Agullana,BLAT,2024,,0.7137,,3.482228704502178,,4.879121065576823
Alt Empordà,17001,Agullana,BLAT,2025,,3.319900431127581,,18.239138589509867,,5.493881207550273
Alt Empordà,17001,Agullana,BLAT,2026,,3.319900431127581,,18.433660652776545,,5.552473947694774
Alt Empordà,17001,Agullana,ORDI,2022,,39.364,,200.3132672419949,,5.041075116174616
Alt Empordà,17001,Agullana,ORDI,2023,,25.7738581708123,,86.20092250596413,,3.2978082663392234
Alt Empordà,17001,Agullana,ORDI,2024,,27.1173,,168.5315088888796,,6.085281283042372
Alt Empordà,17001,Agullana,ORDI,2025,,21.99698732445531,,150.5078571786197,,6.754728695515538
Alt Empordà,17001,Agullana,ORDI,2026,,21.11804818134398,,143.38573216174407,,6.789724643606662
Alt Empordà,17003,Albanyà,ORDI,2025,3.438279071670357,,32.006468489342566,,9.308862899774288,
Alt Empordà,17003,Albanyà,ORDI,2026,3.438279071670356,,29.40468272054486,,8.552151267424527,
Alt Empordà,17004,Albons,BLAT DE MORO,2025,6.474300985380746,,55.92918178179032,,8.45392277161208,
Alt Empordà,17004,Albons,ORDI,2025,23.674573367640573,3.383555975765531,147.21161782029347,10.718362658389673,6.094234404706371,3.2798465314820184
Alt Empordà,17005,el Far d'Empordà,AMETLLER,2025,,0.060658529472238,,0.0186090075497701,,0.306783031367205
Alt Empordà,17005,el Far d'Empordà,AMETLLER,2026,,0.060658529472238,,0.0104904090920901,,0.1729420278295963
Alt Empordà,17005,el Far d'Empordà,BLAT,2022,20.8368,5.4848,90.27103623786095,15.728855807214336,4.4712542861067055,2.929162853897056
Alt Empordà,17005,el Far d'Empordà,BLAT,2023,40.560222609512,6.22397041782238,74.7504652311028,5.758574812330178,1.9776982726979435,0.9434499797967256
Alt Empordà,17005,el Far d'Empordà,BLAT,2024,25.8647,8.7213,146.2785027617097,38.69231421042369,5.59338948690197,4.594258630410205
Alt Empordà,17005,el Far d'Empordà,BLAT,2025,51.55070445496326,11.337359221588288,237.18280170893675,34.82708424285529,4.622326770042294,3.260002545421715
Alt Empordà,17005,el Far d'Empordà,BLAT,2026,47.12866418363624,9.048571081293876,297.0312707722048,49.39652340639916,6.302560785827204,5.459041318525602
Alt Empordà,17005,el Far d'Empordà,BLAT DE MORO,2022,64.2548,6.8291,564.6987459760555,63.3290350165744,8.771572256135956,8.569314568155328
Alt Empordà,17005,el Far d'Empordà,BLAT DE MORO,2023,42.4665180249207,2.4801461934928,292.09477357158414,17.042020934194724,7.028697116798152,6.562371897392217
Alt Empordà,17005,el Far d'Empordà,BLAT DE MORO,2025,31.81085367581676,,239.13182716180148,,7.244284512117304,
Alt Empordà,17005,el Far d'Empordà,BLAT DE MORO,2026,23.75469255435548,6.002148958046769,181.15605252513956,42.866308455331385,7.626116486694927,7.141826828183388
Alt Empordà,17005,el Far d'Empordà,ORDI,2022,101.5074,90.9554,609.1705296305842,330.84667336853283,6.128110204891743,3.598378598362073
Alt Empordà,17005,el Far d'Empordà,ORDI,2023,105.464272600426,96.0290410168388,397.8284285389443,139.49191005533478,3.857126051727144,1.3843257923374206
Alt Empordà,17005,el Far d'Empordà,ORDI,2024,93.8544,127.6235,704.382253738581,629.356527493631,7.529136158553647,4.91568096589272
Alt Empordà,17005,el Far d'Empordà,ORDI,2025,80.6174897387258,90.21687909594117,482.1024193416348,297.72799798038005,6.010413832336184,3.2824016572066705
Alt Empordà,17005,el Far d'Empordà,ORDI,2026,88.10845078073214,93.25322315485212,713.396436880059,524.269686888378,8.096799235018066,5.622000711093913
Alt Empordà,17011,l'Armentera,BLAT,2022,13.6468,2.6994,9.967979958707248,0.0,0.802211781096753,0.0
Alt Empordà,17011,l'Armentera,BLAT,2023,33.832956456133,2.22805798741309,0.925819113243503,0.0,0.0885389743222164,0.0
Alt Empordà,17011,l'Armentera,BLAT,2024,51.1044,1.0412,213.13854195710584,2.412083052191339,3.994963872186517,2.08677647144077
Alt Empordà,17011,l'Armentera,BLAT,2025,16.522037557962605,0.990674917162487,62.961166997226144,2.012807541685997,3.803452432535888,2.0251811424251853
Alt Empordà,17011,l'Armentera,BLAT,2026,21.47683089600441,1.322759896270228,146.6726180414652,7.2486982321945135,6.829341756783698,5.479980344606449
Alt Empordà,17011,l'Armentera,BLAT DE MORO,2022,76.3697,4.9461,148.85013574395902,12.748844141352324,2.087183988433642,1.910943383600873
Alt Empordà,17011,l'Armentera,BLAT DE MORO,2023,33.2840152135527,2.96351297607802,71.46769616272275,2.29016618595596,1.93962291421195,1.908444441104816
Alt Empordà,17011,l'Armentera,BLAT DE MORO,2024,19.5134,1.7688,136.3185650728194,13.126711320959457,6.999894528765673,7.461387468907437
Alt Empordà,17011,l'Armentera,BLAT DE MORO,2025,103.54529914178087,5.011858240546893,947.4106500271256,44.35384700603033,8.880009847558323,8.858655711346426
Alt Empordà,17011,l'Armentera,BLAT DE MORO,2026,87.03993988003033,2.262000465991429,678.408452129651,15.157332801531398,7.794220136924738,6.700853085318873
Alt Empordà,17011,l'Armentera,ORDI,2022,66.8293,5.2247,73.62593099156109,10.671289690253229,1.5863406520982757,0.9973208943717804
Alt Empordà,17011,l'Armentera,ORDI,2023,43.9627191645032,5.81831328230104,36.093676504486304,1.549519755025467,0.7624406131015371,0.1885201571984745
Alt Empordà,17011,l'Armentera,ORDI,2024,48.1787,4.1173,306.41239424170607,16.663533223042517,6.250604143636297,3.834046811157219
Alt Empordà,17011,l'Armentera,ORDI,2025,45.96380458243852,,256.78173978077683,,5.556736782947307,
Alt Empordà,17011,l'Armentera,ORDI,2026,46.82598806319322,2.709005215164376,374.81326093158856,15.73649339834339,8.00438552253859,5.808956479763933
Alt Empordà,17012,Avinyonet de Puigventós,BLAT,2022,19.4398,75.5047,122.29128116789944,395.1967217515864,6.422675094976311,5.202947806164974
Alt Empordà,17012,Avinyonet de Puigventós,BLAT,2023,5.156076712791,11.8820286939438,21.979120714156725,32.44408739763071,4.716149618145005,2.5927509604205285
Alt Empordà,17012,Avinyonet de Puigventós,BLAT,2024,16.0152,69.0132,91.97650300839354,352.35579456338024,5.801587398006025,5.196959538733131
Alt Empordà,17012,Avinyonet de Puigventós,BLAT,2025,8.018135487397704,33.914316440994924,62.53300041536863,187.91375214160925,6.890455509939424,5.607598731178167
Alt Empordà,17012,Avinyonet de Puigventós,BLAT,2026,4.606850637096144,16.552443126193094,35.404250554152384,89.3860510616813,7.685130980601727,5.400172674221975
Alt Empordà,17012,Avinyonet de Puigventós,BLAT DE MORO,2022,12.1836,0.1018,105.52467119967268,0.822721756388989,8.61201690253706,8.3731170323465
Alt Empordà,17012,Avinyonet de Puigventós,BLAT DE MORO,2023,9.907260421773,0.1018527978036999,69.46482865536129,0.690180648517764,6.9793510308155415,6.870176157022399
Alt Empordà,17012,Avinyonet de Puigventós,BLAT DE MORO,2024,10.0162,,63.64191747282693,,6.23831392901904,
Alt Empordà,17012,Avinyonet de Puigventós,ORDI,2022,,81.981,,427.27912649712994,,5.195309945383679
Alt Empordà,17012,Avinyonet de Puigventós,ORDI,2023,12.367228482224,132.4658219518156,67.57628902108713,376.6421611564124,5.519071105825748,2.9126236828219034
Alt Empordà,17012,Avinyonet de Puigventós,ORDI,2024,3.8156,60.4443,29.421150601930854,331.5131276564747,8.0860714826031,5.604968033348228
Alt Empordà,17012,Avinyonet de Puigventós,ORDI,2025,8.986509468998083,42.21746309882415,74.39234412046393,259.1882338814653,8.356877400029125,6.154556191814241
Alt Empordà,17012,Avinyonet de Puigventós,ORDI,2026,6.110596207436549,63.30165723510081,52.59950166364112,399.9843525825968,8.60791645823822,6.318702701527461
Alt Empordà,17015,la Vajol,BLAT DE MORO,2022,0.0519,,0.29065173576987,,5.600226122733527,
Alt Empordà,17015,la Vajol,ORDI,2023,,0.677691928052,,1.090044667717073,,1.608466358527193
Alt Empordà,17015,la Vajol,ORDI,2024,,1.3228,,8.353632169064468,,6.412145541247617
Alt Empordà,17018,Bàscara,BLAT,2022,2.2068,122.4911,11.6751268063157,548.0629314523965,5.290523294505936,4.477745775689351
Alt Empordà,17018,Bàscara,BLAT,2023,1.315224753545,151.255024132511,4.737969878411449,465.4310507389832,3.5461158685686263,3.040672456849245
Alt Empordà,17018,Bàscara,BLAT,2024,19.3334,101.5699,111.846744445787,499.5639874016468,5.367056003915591,4.895019382734913
Alt Empordà,17018,Bàscara,BLAT,2025,10.223820212642378,115.54062828046344,69.93259516751904,674.2634214785852,6.654576946875809,5.730382208521835
Alt Empordà,17018,Bàscara,BLAT,2026,19.988600532772374,116.4818880813122,125.48254999261496,650.6170418616231,6.277705624607369,5.585564009809393
Alt Empordà,17018,Bàscara,BLAT DE MORO,2025,1.6522726465368702,2.61530881302943,13.992717593446848,23.57331276827129,8.750281902880067,9.013586713289609
Alt Empordà,17018,Bàscara,ORDI,2022,8.199,308.3791,56.209895917732,1481.1121008133923,6.658577799069246,4.82081819003903
Alt Empordà,17018,Bàscara,ORDI,2023,11.8548303463555,387.9922366546032,57.58756439500055,1201.1411278461512,5.06243092823582,3.0480829206792364
Alt Empordà,17018,Bàscara,ORDI,2024,9.2599,353.2134,71.62959859370154,1899.3442662723207,7.893204134635515,5.379984830182899
Alt Empordà,17018,Bàscara,ORDI,2025,14.42174938839188,367.53073766915753,114.56499727760414,2052.4673208104286,8.279180825600113,5.661525858417555
Alt Empordà,17018,Bàscara,ORDI,2026,13.49292403047204,453.7118114743377,113.10224076455478,2682.152632592644,8.382337328004503,5.911577712462415
Alt Empordà,17029,Borrassà,BLAT,2022,10.4865,87.0564,56.47142828794793,359.72526888143216,5.501074907154205,4.131305697191786
Alt Empordà,17029,Borrassà,BLAT,2023,7.659307169826,30.554019620446,24.97857218385085,81.94560686944975,3.2934780882614305,2.75640745437052
Alt Empordà,17029,Borrassà,BLAT,2024,32.8569,58.111,217.14921595939597,308.64427952008475,6.740737149885151,5.367942822787171
Alt Empordà,17029,Borrassà,BLAT,2025,17.099487852465245,93.06573502125951,122.9281483925086,535.3702513322365,6.908366244623363,5.740875984726074
Alt Empordà,17029,Borrassà,BLAT,2026,26.03058459035374,88.31941124955793,181.19746914819552,502.0025088817784,6.960945057505263,5.683943108081929
Alt Empordà,17029,Borrassà,BLAT DE MORO,2022,26.4475,9.8983,202.77725663712937,82.8536984712799,7.675984796958094,8.167231543214173
Alt Empordà,17029,Borrassà,BLAT DE MORO,2023,17.28493919947,6.109522814557,110.81265469363422,49.74567892535292,6.314658368468617,8.08122846670904
Alt Empordà,17029,Borrassà,BLAT DE MORO,2024,15.4649,,141.93762600135727,,9.189104333159497,
Alt Empordà,17029,Borrassà,BLAT DE MORO,2025,19.533677381704805,,178.49257824439792,,8.960114996474935,
Alt Empordà,17029,Borrassà,BLAT DE MORO,2026,20.497763030526308,,170.1190079265864,,8.29939382523042,
Alt Empordà,17029,Borrassà,ORDI,2022,4.3891,183.0377,31.966262033218925,837.6055556531393,7.408366969552504,4.635100917552467
Alt Empordà,17029,Borrassà,ORDI,2023,10.8644347128578,234.40996132382324,54.05002110231524,635.7996524057968,5.429693856799609,2.8047481999779587
Alt Empordà,17029,Borrassà,ORDI,2024,1.4614,192.1387,11.533241599260466,1068.0722549442846,7.89191295966913,5.538221818384342
Alt Empordà,17029,Borrassà,ORDI,2025,22.072627105210707,245.0408045993009,154.84735690581033,1373.338208894458,7.2683801894450655,5.5195074077313935
Alt Empordà,17029,Borrassà,ORDI,2026,14.393532649272396,214.60709110637296,121.43673779776688,1308.7442591371353,8.436895983551723,6.098327191287626
Alt Empordà,17032,Boadella i les Escaules,AMETLLER,2025,,1.05219501464493,,0.4168504684611078,,0.4580154085529395
Alt Empordà,17032,Boadella i les Escaules,AMETLLER,2026,,1.05219501464493,,0.5061032033841484,,0.5531636704570339
Alt Empordà,17032,Boadella i les Escaules,BLAT,2022,,3.1702,,13.999510295122786,,4.581739863242202
Alt Empordà,17032,Boadella i les Escaules,BLAT,2023,0.0854253203201,7.49023579295,0.0,3.049024149563185,0.0,0.584972639352879
Alt Empordà,17032,Boadella i les Escaules,BLAT,2024,3.0406,0.0695,17.339664066119386,0.306498812324232,5.702711328724392,4.319858702301472
Alt Empordà,17032,Boadella i les Escaules,BLAT,2025,,3.464376645005195,,21.22275171948848,,6.125994340161203
Alt Empordà,17032,Boadella i les Escaules,BLAT,2026,,3.464395680005203,,18.90523340296221,,5.4570075560577465
Alt Empordà,17032,Boadella i les Escaules,BLAT DE MORO,2022,0.1443,,0.957258117624643,,6.633805388944163,
Alt Empordà,17032,Boadella i les Escaules,BLAT DE MORO,2023,0.14432308133,,0.894881236217402,,6.200541368509336,
Alt Empordà,17032,Boadella i les Escaules,BLAT DE MORO,2025,0.138477514999118,0.4591270943013369,1.210687639357959,4.320615546583957,8.742846370153813,9.487822388233797
Alt Empordà,17032,Boadella i les Escaules,BLAT DE MORO,2026,0.138477514999118,,1.046240026667385,,7.55530619302382,
Alt Empordà,17032,Boadella i les Escaules,ORDI,2022,4.380800000000001,30.0705,29.472698339658617,145.5924635530733,7.165826641725675,5.029392207824833
Alt Empordà,17032,Boadella i les Escaules,ORDI,2023,4.4806477486608,31.2315004599269,14.753009626183578,51.86390717777073,3.905567234206317,1.9130800169260704
Alt Empordà,17032,Boadella i les Escaules,ORDI,2024,0.2782,17.237199999999998,2.331701301109347,100.34478461238795,8.373602217865725,5.9066509837761645
Alt Empordà,17032,Boadella i les Escaules,ORDI,2025,4.525217660456821,48.69540687513699,44.41998358811606,323.48158158327027,9.981673874218208,6.5212751423546695
Alt Empordà,17032,Boadella i les Escaules,ORDI,2026,4.525188432675879,45.25324580999189,41.942686150881286,318.7095370092472,9.268715938549176,7.042799501000132
Alt Empordà,17033,Cabanes,BLAT,2022,304.25,16.859299999999998,1481.7562526644413,67.35685030984583,4.772522655571162,3.6826020161601214
Alt Empordà,17033,Cabanes,BLAT,2023,365.358612169772,21.16764337631983,654.5745003300142,16.257140139414215,1.7799806101999809,0.7699224645592072
Alt Empordà,17033,Cabanes,BLAT,2024,230.1569,15.0789,1306.7834158813512,68.2335913618096,5.718290679808036,4.85269548407763
Alt Empordà,17033,Cabanes,BLAT,2025,410.1951525358707,21.66081436637205,2197.330911049816,94.1008650135161,5.4098071939408605,4.473990419005083
Alt Empordà,17033,Cabanes,BLAT,2026,267.2727403890974,15.854396325522618,1942.709166475719,102.83052070637522,7.268639381807176,6.4859310058269
Alt Empordà,17033,Cabanes,BLAT DE MORO,2022,184.9508,5.3223,1596.7276445547443,47.19395979303621,8.49150881435652,8.363826412854202
Alt Empordà,17033,Cabanes,BLAT DE MORO,2023,12.810324182945,0.2023295612997,85.73356060360408,1.4310328940281338,7.397137438485217,7.121585473348586
Alt Empordà,17033,Cabanes,BLAT DE MORO,2024,1.284,0.0125,7.923460334979138,0.083825267594162,6.184186112870149,6.706021407532964
Alt Empordà,17033,Cabanes,BLAT DE MORO,2025,36.08605721738184,0.245370888683312,294.26215957158433,1.971416189073212,8.206541856031329,8.034433912075121
Alt Empordà,17033,Cabanes,BLAT DE MORO,2026,182.28524625351105,10.074856406012826,1372.6857872415032,71.95287977055766,7.530427258673787,7.141826828183388
Alt Empordà,17033,Cabanes,ORDI,2022,116.2786,2.9191,761.7832707345891,11.122192605200793,6.472609907261941,3.945759517354257
Alt Empordà,17033,Cabanes,ORDI,2023,120.1985808293454,4.30648509915674,454.0679178917911,6.764350308264909,3.731076316022692,1.400788818807725
Alt Empordà,17033,Cabanes,ORDI,2024,179.9278,10.5202,1383.0929981138604,53.55957034548574,7.672302389405593,5.267497525683217
Alt Empordà,17033,Cabanes,ORDI,2025,169.88956635705685,12.99334658789055,1136.153917246565,54.95992617486671,6.702204320890744,4.244367538894222
